instuctions_1.started,instuctions_1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instuctions.started,instuctions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_2.started,text_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_6.started,text_6.stopped,image_2.started,image_2.stopped,polygon.started,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.022476140002254,None,space,1.7339528850279748,5.026276085001882,None,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Sep_18_0945,AY_SymmetrySpanWTrial,2020.2.4,60.080226821859064,
,,,,,,7.759740813984536,None,space,1.301620937010739,6.806588569947053,None,,,,,,,,,,,,,,,,,,001,2021_Sep_18_0945,AY_SymmetrySpanWTrial,2020.2.4,60.080226821859064,
,,,,,,,,,,,,space,1.5338795689749531,8.126084748946596,None,,,,,,,,,,,,,,001,2021_Sep_18_0945,AY_SymmetrySpanWTrial,2020.2.4,60.080226821859064,
,,,,,,,,,,,,,,,,9.109770344977733,None,space,3.2462166949990205,9.676657397998497,None,,,,,,,,001,2021_Sep_18_0945,AY_SymmetrySpanWTrial,2020.2.4,60.080226821859064,
,,,,,,,,,,,,,,,,,,,,,,10.659486824995838,None,12.958974101988133,None,12.958974101988133,None,,,,,,,
