memory_trials.thisRepN,memory_trials.thisTrialN,memory_trials.thisN,memory_trials.thisIndex,condition_file,sym_trials.thisRepN,sym_trials.thisTrialN,sym_trials.thisN,sym_trials.thisIndex,trial,square_num,square_pos,square_corr,picture,sym_corr,instuctions_1.started,instuctions_1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instuctions.started,instuctions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_2.started,image_2.stopped,polygon.started,polygon.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_2.started,text_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_6.started,text_6.stopped,image.started,image.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_4.started,text_4.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,trialselect.started,trialselect.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,text_5.started,text_5.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,6.048743225983344,None,space,1.9210161980008706,5.0460635389899835,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Sep_18_0951,AY_SymmetrySpanWTrial,2020.2.4,60.02633896146832,
,,,,,,,,,,,,,,,,,,,,,7.982096478983294,None,space,1.2828865529736504,7.015316355973482,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Sep_18_0951,AY_SymmetrySpanWTrial,2020.2.4,60.02633896146832,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8.331444069975987,None,8.331444069975987,None,space,2.180377326963935,10.331616748007946,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Sep_18_0951,AY_SymmetrySpanWTrial,2020.2.4,60.02633896146832,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.297990177001338,None,space,2.831869497022126,12.531877445988357,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Sep_18_0951,AY_SymmetrySpanWTrial,2020.2.4,60.02633896146832,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.515156338980887,None,16.365448052005377,None,left,2.371498401975259,15.381228553014807,None,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Sep_18_0951,AY_SymmetrySpanWTrial,2020.2.4,60.02633896146832,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.365448052005377,None,18.765070452005602,None,space,2.2429908370249905,17.781677227001637,None,,,,,,,,,,,,,,,,,,,001,2021_Sep_18_0951,AY_SymmetrySpanWTrial,2020.2.4,60.02633896146832,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.06532235001214,None,-0.04888888888888889,0.051111111111111114,1,0,0,0.015963129291776568,None,,,,,,,,,,001,2021_Sep_18_0951,AY_SymmetrySpanWTrial,2020.2.4,60.02633896146832,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.06532235001214,None,space,2.332537515030708,21.14796169201145,None,,,,001,2021_Sep_18_0951,AY_SymmetrySpanWTrial,2020.2.4,60.02633896146832,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.131823386007454,None,,,,,,,
