condition_file,trial,square_num,square_pos,square_corr,picture,sym_corr,memory_trials.thisRepN,memory_trials.thisTrialN,memory_trials.thisN,memory_trials.thisIndex,sym_trials.thisRepN,sym_trials.thisTrialN,sym_trials.thisN,sym_trials.thisIndex,recall.thisRepN,recall.thisTrialN,recall.thisN,recall.thisIndex,instuctions_1.started,instuctions_1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instuctions.started,instuctions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_2.started,image_2.stopped,polygon.started,polygon.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_2.started,text_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_6.started,text_6.stopped,image.started,image.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_4.started,text_4.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,trialselect.started,trialselect.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,text_5.started,text_5.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,text_7.started,text_7.stopped,sym_resp.keys,sym_resp.corr,sym_resp.rt,sym_resp.started,sym_resp.stopped,instructions_2.started,instructions_2.stopped,square_resp.x,square_resp.y,square_resp.leftButton,square_resp.midButton,square_resp.rightButton,square_resp.clicked_name,square_resp.started,square_resp.stopped,square_correct,text_8.started,text_8.stopped,participant,session,date,expName,psychopyVersion,frameRate,
cond6.xlsx,4,7,"[0.075, 0.075]",square_7,images/sym14.jpg,left,0,0,0,5,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,2.3597387109766714,37.763954465975985,None,,,,,,,,,,,,,,,001,2021_Sep_18_0953,AY_SymmetrySpanWTrial,2020.2.4,60.31549673545242,
cond6.xlsx,,,,,,,0,0,0,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1477558289771,None,0.08555555555555555,0.057777777777777775,1,0,0,square_7,0.5175088040414266,None,0,,,,001,2021_Sep_18_0953,AY_SymmetrySpanWTrial,2020.2.4,60.31549673545242,
cond6.xlsx,,,,,,,0,0,0,5,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.69758020999143,None,-0.06,-0.07222222222222222,1,0,0,square_10,0.5087384629878215,None,0,,,,001,2021_Sep_18_0953,AY_SymmetrySpanWTrial,2020.2.4,60.31549673545242,
cond6.xlsx,,,,,,,0,0,0,5,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.73007354896981,None,-0.06333333333333334,0.11,1,0,0,square_6,0.5105149440350942,None,0,,,,001,2021_Sep_18_0953,AY_SymmetrySpanWTrial,2020.2.4,60.31549673545242,
cond6.xlsx,,,,,,,0,0,0,5,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.24668683100026,None,-0.06111111111111111,0.052222222222222225,1,0,0,square_6,0.5121583369327709,None,0,,,,001,2021_Sep_18_0953,AY_SymmetrySpanWTrial,2020.2.4,60.31549673545242,
cond6.xlsx,,,,,,,0,0,0,5,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.263357280986384,None,-0.06111111111111111,0.052222222222222225,1,0,0,square_6,0.5103794499882497,None,0,,,,001,2021_Sep_18_0953,AY_SymmetrySpanWTrial,2020.2.4,60.31549673545242,
cond6.xlsx,,,,,,,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.1135774749564,None,,001,2021_Sep_18_0953,AY_SymmetrySpanWTrial,2020.2.4,60.31549673545242,
cond1.xlsx,2,9,"[-0.225, -0.075]",square_9,images/sym1.jpg,left,0,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.1776430190075189,50.147571554000024,None,,,,,,,,,,,,,,,001,2021_Sep_18_0953,AY_SymmetrySpanWTrial,2020.2.4,60.31549673545242,
cond1.xlsx,1,6,"[-0.075, 0.075]",square_6,images/nsym1.jpg,right,0,1,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.9651700500398874,53.36393605399644,None,,,,,,,,,,,,,,,001,2021_Sep_18_0953,AY_SymmetrySpanWTrial,2020.2.4,60.31549673545242,
cond1.xlsx,5,2,"[-0.075, 0.225]",square_2,images/sym3.jpg,left,0,1,1,0,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,2.3354447050369345,56.36446911096573,None,,,,,,,,,,,,,,,001,2021_Sep_18_0953,AY_SymmetrySpanWTrial,2020.2.4,60.31549673545242,
cond1.xlsx,4,13,"[-0.225, -0.225]",square_13,images/sym2.jpg,left,0,1,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.9547350910142995,60.747089453972876,None,,,,,,,,,,,,,,,001,2021_Sep_18_0953,AY_SymmetrySpanWTrial,2020.2.4,60.31549673545242,
cond1.xlsx,3,5,"[-0.225, 0.075]",square_5,images/nsym2.jpg,right,0,1,1,0,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.1363709419965744,63.747406088979915,None,,,,,,,,,,,,,,,001,2021_Sep_18_0953,AY_SymmetrySpanWTrial,2020.2.4,60.31549673545242,
cond1.xlsx,,,,,,,0,1,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.91436570399674,None,-0.18666666666666668,0.06111111111111111,1,0,0,square_5,0.5105277789989486,None,0,,,,001,2021_Sep_18_0953,AY_SymmetrySpanWTrial,2020.2.4,60.31549673545242,
cond1.xlsx,,,,,,,0,1,1,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4957888739882,None,-0.18888888888888888,0.06222222222222222,1,0,0,square_5,0.5019862450426444,None,0,,,,001,2021_Sep_18_0953,AY_SymmetrySpanWTrial,2020.2.4,60.31549673545242,
cond1.xlsx,,,,,,,0,1,1,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.21296351199271,None,-0.19111111111111112,0.06222222222222222,1,0,0,square_5,0.5125159180024639,None,0,,,,001,2021_Sep_18_0953,AY_SymmetrySpanWTrial,2020.2.4,60.31549673545242,
cond1.xlsx,,,,,,,0,1,1,0,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.89708181796595,None,-0.19111111111111112,0.06333333333333334,1,0,0,square_5,0.5009752109763213,None,0,,,,001,2021_Sep_18_0953,AY_SymmetrySpanWTrial,2020.2.4,60.31549673545242,
cond1.xlsx,,,,,,,0,1,1,0,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.64689377497416,None,-0.19,0.06333333333333334,1,0,0,square_5,0.49951042799511924,None,0,,,,001,2021_Sep_18_0953,AY_SymmetrySpanWTrial,2020.2.4,60.31549673545242,
cond1.xlsx,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.51337989297463,None,,001,2021_Sep_18_0953,AY_SymmetrySpanWTrial,2020.2.4,60.31549673545242,
