condition_file,trial,square_num,square_pos,square_corr,picture,sym_corr,memory_trials.thisRepN,memory_trials.thisTrialN,memory_trials.thisN,memory_trials.thisIndex,sym_trials.thisRepN,sym_trials.thisTrialN,sym_trials.thisN,sym_trials.thisIndex,instuctions_1.started,instuctions_1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instuctions.started,instuctions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_2.started,image_2.stopped,polygon.started,polygon.stopped,image.started,image.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_4.started,text_4.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,trialselect.started,trialselect.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_2.started,text_2.stopped,sym_resp.keys,sym_resp.corr,sym_resp.rt,sym_resp.started,sym_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,6.232830039982218,None,space,1.931975272949785,5.232730949996039,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Sep_18_0937,AY_SymmetrySpanWTrial,2020.2.4,59.8438018202111,
,,,,,,,,,,,,,,,,,,,,,8.149658515001647,None,space,1.6346402009949088,7.198984707996715,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Sep_18_0937,AY_SymmetrySpanWTrial,2020.2.4,59.8438018202111,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8.882096691988409,None,8.882096691988409,None,11.849397151963785,None,left,4.011621968995314,10.88263297395315,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Sep_18_0937,AY_SymmetrySpanWTrial,2020.2.4,59.8438018202111,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.849397151963785,12.849192944006063,15.899119885987602,None,space,3.018333316023927,14.915803578973282,None,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Sep_18_0937,AY_SymmetrySpanWTrial,2020.2.4,59.8438018202111,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.98242047097301,None,-0.07555555555555556,0.06,1,0,0,0.015398368297610432,None,,,,,,,,,,,,,,,001,2021_Sep_18_0937,AY_SymmetrySpanWTrial,2020.2.4,59.8438018202111,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.98242047097301,None,space,2.228321861010045,19.731751995976083,None,,,,,,,,,001,2021_Sep_18_0937,AY_SymmetrySpanWTrial,2020.2.4,59.8438018202111,
cond5.xlsx,5,1,"[-0.225, 0.225]",square_1,images/nsym12.jpg,right,0,0,0,4,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.715883311990183,None,left,0,1.6173903900198638,24.065525419951882,None,,001,2021_Sep_18_0937,AY_SymmetrySpanWTrial,2020.2.4,59.8438018202111,
cond5.xlsx,1,6,"[-0.075, 0.075]",square_6,images/sym11.jpg,left,0,0,0,4,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.5361673639854416,27.73150012397673,None,,001,2021_Sep_18_0937,AY_SymmetrySpanWTrial,2020.2.4,59.8438018202111,
cond5.xlsx,2,5,"[-0.225, 0.075]",square_5,images/sym12.jpg,left,0,0,0,4,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.32634585100458935,31.31528725795215,None,,001,2021_Sep_18_0937,AY_SymmetrySpanWTrial,2020.2.4,59.8438018202111,
