instuctions_1.started,instuctions_1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instuctions.started,instuctions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_2.started,image_2.stopped,polygon.started,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.498608954017982,None,space,2.168697723012883,5.512712961004581,None,,,,,,,,,,,,001,2021_Sep_18_0934,AY_SymmetrySpanWTrial,2020.2.4,59.997812605582695,
,,,,,,8.665280828019604,None,space,2.3441867980291136,7.715216237003915,None,,,,,,001,2021_Sep_18_0934,AY_SymmetrySpanWTrial,2020.2.4,59.997812605582695,
,,,,,,,,,,,,10.09901926398743,None,10.09901926398743,None,,,,,,,
