instuctions_1.started,instuctions_1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instuctions.started,instuctions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_2.started,image_2.stopped,polygon.started,polygon.stopped,image.started,image.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_4.started,text_4.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,trialselect.started,trialselect.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,text_5.started,text_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.1367911390261725,None,space,1.9736080329748802,5.154542076983489,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Sep_18_0939,AY_SymmetrySpanWTrial,2020.2.4,59.9998501040061,
,,,,,,8.143018628004938,None,space,2.1347682590130717,7.176296863995958,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Sep_18_0939,AY_SymmetrySpanWTrial,2020.2.4,59.9998501040061,
,,,,,,,,,,,,9.360495153989177,None,9.360495153989177,None,12.32617397402646,None,left,2.139666883042082,11.359410442004446,None,,,,,,,,,,,,,,,,,,,,,001,2021_Sep_18_0939,AY_SymmetrySpanWTrial,2020.2.4,59.9998501040061,
,,,,,,,,,,,,,,,,,,,,,,12.32617397402646,13.32626658299705,14.509258882026188,None,space,2.836843675991986,13.526037265022751,None,,,,,,,,,,,,,001,2021_Sep_18_0939,AY_SymmetrySpanWTrial,2020.2.4,59.9998501040061,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.40920555900084,None,-0.04777777777777778,0.09555555555555556,1,0,0,0.015573330456390977,None,,,,001,2021_Sep_18_0939,AY_SymmetrySpanWTrial,2020.2.4,59.9998501040061,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.40920555900084,None,,,,,,,
